"","source","agreement","stimuli","n","percent","lemma_naming","lemma_dis","dist"
"496","moreno-martinez",86,"deep_sea_divers",28,90.3225806451613,"boat","boat",0
"497","moreno-martinez",86,"journey",29,93.5483870967742,"boat","boat",0
"498","moreno-martinez",86,"quest",28,90.3225806451613,"boat","boat",0
"499","moreno-martinez",86,"return",27,87.0967741935484,"boat","boat",0
"500","moreno-martinez",86,"wanderer",27,87.0967741935484,"boat","boat",0
"501","moreno-martinez",99,"arrival_1",10,32.258064516129,"bow","bow",0
"502","moreno-martinez",99,"flowerman",10,32.258064516129,"bow","bow",0
"503","moreno-martinez",99,"waldo_1",11,35.4838709677419,"bow","bow",0
"504","moreno-martinez",76,"airport",22,70.9677419354839,"bus","bus",0
"505","moreno-martinez",99,"return",14,45.1612903225806,"butterfly","butterfly",0
"506","moreno-martinez",98,"being_a_pirate",21,67.741935483871,"cannon","cannon",0
"507","moreno-martinez",93,"arrival_4",10,32.258064516129,"car","car",0
"508","moreno-martinez",93,"flowerman",26,83.8709677419355,"car","car",0
"509","moreno-martinez",93,"waldo_1",30,96.7741935483871,"car","car",0
"510","moreno-martinez",75,"airport",13,41.9354838709677,"cart","cart",0
"511","moreno-martinez",75,"arrival_3",18,58.0645161290323,"cart","cart",0
"512","moreno-martinez",75,"arrival_5",13,41.9354838709677,"cart","cart",0
"513","moreno-martinez",75,"flowerman",16,51.6129032258064,"cart","cart",0
"514","moreno-martinez",96,"arrival_1",11,35.4838709677419,"coat","coat",0
"515","moreno-martinez",96,"flowerman",12,38.7096774193548,"coat","coat",0
"516","moreno-martinez",82,"arrival_1",22,70.9677419354839,"cup","cup",0
"517","moreno-martinez",82,"arrival_6",24,77.4193548387097,"cup","cup",0
"518","moreno-martinez",93,"campsite",11,35.4838709677419,"duck","duck",0
"519","moreno-martinez",99,"arrival_1",10,32.258064516129,"ear","ear",0
"520","moreno-martinez",99,"arrival_4",12,38.7096774193548,"ear","ear",0
"521","moreno-martinez",90,"arrival_6",11,35.4838709677419,"finger","finger",0
"522","moreno-martinez",90,"birthday_party_fun",16,51.6129032258064,"gun","gun",0
"523","moreno-martinez",90,"make_a_splash",15,48.3870967741936,"gun","gun",0
"524","moreno-martinez",90,"wild_west",12,38.7096774193548,"gun","gun",0
"525","moreno-martinez",93,"arrival_4",16,51.6129032258064,"house","house",0
"526","moreno-martinez",93,"arrival_5",16,51.6129032258064,"house","house",0
"527","moreno-martinez",93,"birthday_party_fun",14,45.1612903225806,"house","house",0
"528","moreno-martinez",93,"by_the_lake",13,41.9354838709677,"house","house",0
"529","moreno-martinez",93,"flowerman",28,90.3225806451613,"house","house",0
"530","moreno-martinez",93,"journey",21,67.741935483871,"house","house",0
"531","moreno-martinez",93,"return",22,70.9677419354839,"house","house",0
"532","moreno-martinez",93,"unfriendly_giants",20,64.5161290322581,"house","house",0
"533","moreno-martinez",93,"wanderer",21,67.741935483871,"house","house",0
"534","moreno-martinez",81,"wanderer",19,61.2903225806452,"iceberg","iceberg",0
"535","moreno-martinez",84,"quest",19,61.2903225806452,"island","island",0
"536","moreno-martinez",84,"wanderer",14,45.1612903225806,"island","island",0
"537","moreno-martinez",95,"return",15,48.3870967741936,"moon","moon",0
"538","moreno-martinez",95,"wanderer",24,77.4193548387097,"moon","moon",0
"539","moreno-martinez",83,"journey",13,41.9354838709677,"mountain","mountain",0
"540","moreno-martinez",83,"quest",26,83.8709677419355,"mountain","mountain",0
"541","moreno-martinez",76,"arrival_4",10,32.258064516129,"mouth","mouth",0
"542","moreno-martinez",76,"arrival_6",10,32.258064516129,"mouth","mouth",0
"543","moreno-martinez",76,"wanderer",15,48.3870967741936,"mouth","mouth",0
"544","moreno-martinez",99,"birthday_party_fun",14,45.1612903225806,"penguin","penguin",0
"545","moreno-martinez",99,"by_the_lake",11,35.4838709677419,"penguin","penguin",0
"546","moreno-martinez",99,"escape_from_the_zoo",20,64.5161290322581,"penguin","penguin",0
"547","moreno-martinez",99,"make_a_splash",12,38.7096774193548,"penguin","penguin",0
"548","moreno-martinez",73,"dinosaurs_spacemen_and_ghouls",12,38.7096774193548,"pie","pie",0
"549","moreno-martinez",84,"ancient_rome",15,48.3870967741936,"pyramid","pyramid",0
"550","moreno-martinez",84,"by_the_lake",17,54.8387096774194,"pyramid","pyramid",0
"551","moreno-martinez",84,"quest",13,41.9354838709677,"pyramid","pyramid",0
"552","moreno-martinez",93,"being_a_pirate",13,41.9354838709677,"sea","sea",0
"553","moreno-martinez",93,"deep_sea_divers",22,70.9677419354839,"sea","sea",0
"554","moreno-martinez",93,"quest",15,48.3870967741936,"sea","sea",0
"555","moreno-martinez",93,"return",12,38.7096774193548,"sea","sea",0
"556","moreno-martinez",93,"wanderer",26,83.8709677419355,"sea","sea",0
"557","moreno-martinez",83,"wanderer",11,35.4838709677419,"seagull","seagull",0
"558","moreno-martinez",96,"ancient_rome",17,54.8387096774194,"shield","shield",0
"559","moreno-martinez",74,"arrival_1",19,61.2903225806452,"ship","ship",0
"560","moreno-martinez",74,"arrival_2",24,77.4193548387097,"ship","ship",0
"561","moreno-martinez",74,"arrival_4",17,54.8387096774194,"ship","ship",0
"562","moreno-martinez",74,"being_a_pirate",29,93.5483870967742,"ship","ship",0
"563","moreno-martinez",74,"dinosaurs_spacemen_and_ghouls",10,32.258064516129,"ship","ship",0
"564","moreno-martinez",74,"journey",15,48.3870967741936,"ship","ship",0
"565","moreno-martinez",74,"make_a_splash",23,74.1935483870968,"ship","ship",0
"566","moreno-martinez",74,"quest",14,45.1612903225806,"ship","ship",0
"567","moreno-martinez",74,"return",12,38.7096774193548,"ship","ship",0
"568","moreno-martinez",74,"wanderer",25,80.6451612903226,"ship","ship",0
"569","moreno-martinez",99,"arrival_5",17,54.8387096774194,"shirt","shirt",0
"570","moreno-martinez",99,"flowerman",14,45.1612903225806,"shirt","shirt",0
"571","moreno-martinez",99,"wanderer",14,45.1612903225806,"shirt","shirt",0
"572","moreno-martinez",96,"arrival_4",26,83.8709677419355,"shovel","shovel",0
"573","moreno-martinez",99,"flowerman",13,41.9354838709677,"skirt","skirt",0
"574","moreno-martinez",92,"arrival_4",17,54.8387096774194,"snake","snake",0
"575","moreno-martinez",92,"escape_from_the_zoo",13,41.9354838709677,"snake","snake",0
"576","moreno-martinez",92,"make_a_splash",12,38.7096774193548,"snake","snake",0
"577","moreno-martinez",92,"wanderer",15,48.3870967741936,"snake","snake",0
"578","moreno-martinez",75,"wanderer",13,41.9354838709677,"sun","sun",0
"579","moreno-martinez",97,"ancient_rome",18,58.0645161290323,"sword","sword",0
"580","moreno-martinez",97,"picture_this",10,32.258064516129,"sword","sword",0
"581","moreno-martinez",97,"return",26,83.8709677419355,"sword","sword",0
"582","moreno-martinez",99,"ancient_rome",12,38.7096774193548,"tiger","tiger",0
"583","moreno-martinez",78,"airport",13,41.9354838709677,"tower","tower",0
"584","moreno-martinez",78,"journey",16,51.6129032258064,"tower","tower",0
"585","moreno-martinez",78,"quest",17,54.8387096774194,"tower","tower",0
"586","moreno-martinez",93,"arrival_1",28,90.3225806451613,"train","train",0
"587","moreno-martinez",93,"arrival_4",29,93.5483870967742,"train","train",0
"588","moreno-martinez",93,"wild_west",28,90.3225806451613,"train","train",0
"589","moreno-martinez",99,"dinosaurs_spacemen_and_ghouls",23,74.1935483870968,"volcano","volcano",0
"590","moreno-martinez",89,"wanderer",27,87.0967741935484,"wave","wave",0
"591","moreno-martinez",99,"wanderer",13,41.9354838709677,"zebra","zebra",0
"592","DR2",95.4545455,"airport",22,70.9677419354839,"airplane","airplane",0
"593","DR2",95.4545455,"wanderer",21,67.741935483871,"airplane","airplane",0
"594","DR2",95.1,"campsite",12,38.7096774193548,"backpack","backpack",0
"595","DR2",85.7142857,"flowerman",15,48.3870967741936,"balcony","balcony",0
"596","DR2",100,"escape_from_the_zoo",27,87.0967741935484,"bear","bear",0
"597","DR2",100,"picture_this",15,48.3870967741936,"bear","bear",0
"598","DR2",94.9152542,"journey",23,74.1935483870968,"bicycle","bicycle",0
"599","DR2",94.9152542,"quest",17,54.8387096774194,"bicycle","bicycle",0
"600","DR2",94.9152542,"waldo_1",14,45.1612903225806,"bicycle","bicycle",0
"601","DR2",100,"arrival_1",27,87.0967741935484,"bird","bird",0
"602","DR2",100,"arrival_2",27,87.0967741935484,"bird","bird",0
"603","DR2",100,"arrival_3",18,58.0645161290323,"bird","bird",0
"604","DR2",100,"arrival_4",17,54.8387096774194,"bird","bird",0
"605","DR2",100,"arrival_5",23,74.1935483870968,"bird","bird",0
"606","DR2",100,"arrival_6",26,83.8709677419355,"bird","bird",0
"607","DR2",100,"escape_from_the_zoo",21,67.741935483871,"bird","bird",0
"608","DR2",100,"journey",29,93.5483870967742,"bird","bird",0
"609","DR2",100,"quest",28,90.3225806451613,"bird","bird",0
"610","DR2",100,"return",28,90.3225806451613,"bird","bird",0
"611","DR2",100,"wanderer",27,87.0967741935484,"bird","bird",0
"612","DR2",91.3,"airport",12,38.7096774193548,"blimp","blimp",0
"613","DR2",90.9090909,"wanderer",17,54.8387096774194,"bottle","bottle",0
"614","DR2",95.4545455,"arrival_4",14,45.1612903225806,"box","box",0
"615","DR2",95.4545455,"arrival_6",10,32.258064516129,"box","box",0
