stimuli,lemma,n,percent,isPicturable,notNoun,checkThisWord,duplicateOf,synonymOf,lemma_hc
waldo_1,clarity,1,3.125,0,0,0,,,clarity
waldo_1,cleaner,4,12.5,0,0,0,cleaners,,cleaner
waldo_1,cleaners,1,3.125,0,0,0,cleaner,,cleaners
waldo_1,cleaning,1,3.125,0,1,0,,,cleaning
waldo_1,clock,4,12.5,1,0,0,,,clock
waldo_1,clockwise,1,3.125,0,1,0,,,clockwise
waldo_1,clothing,1,3.125,1,0,0,,,clothing
waldo_1,coat,3,9.375,1,0,0,,,coat
waldo_1,coffee,2,6.25,1,0,0,,,coffee
waldo_1,color,4,12.5,0,0,0,,,color
waldo_1,community,1,3.125,0,0,0,,,community
waldo_1,computer,7,21.875,1,0,0,,,computer
waldo_1,construction,2,6.25,0,0,0,,,construction
waldo_1,conversation,1,3.125,0,0,0,,,conversation
waldo_1,cop,1,3.125,1,0,0,,"police, policeman",cop
waldo_1,corner,6,18.75,1,0,0,,,corner
waldo_1,costume,1,3.125,1,0,0,,outfit,costume
waldo_1,couple,12,37.5,0,0,0,,,couple
waldo_1,courthouse,2,6.25,1,0,0,,,courthouse
waldo_1,cover,5,15.625,0,0,0,,,cover
waldo_1,coverall,1,3.125,1,0,0,,,coverall
waldo_1,coverings,2,6.25,0,0,0,,,coverings
waldo_1,craft,1,3.125,0,0,0,,,craft
waldo_1,crash,2,6.25,0,0,0,,,crash
waldo_1,crook,1,3.125,1,0,0,,burglar,crook
