"stimuli","lemma","n","percent"
"quest-2","thing",1,100
"quest-2","top",1,100
"quest-2","top.",1,100
"quest-2","tower",1,100
"quest-2","towers",1,100
"quest-2","tree",1,100
"quest-2","tunic",1,100
"quest-2","type",1,100
"quest-2","uniform",1,100
"quest-2","view",1,100
"quest-2","water",1,100
"quest-2","waterfall",1,100
"quest-2","window",1,100
"quest-2","wizard",1,100
"quest-2","wonderment",1,100
"quest-2","world",1,100
"return-1","adventure",1,100
"return-1","angle",1,100
"return-1","aqua",1,100
"return-1","aqueduct",1,100
"return-1","architect",1,100
"return-1","area",1,100
"return-1","arm",1,100
"return-1","attack",1,100
"return-1","attacker",1,100
"return-1","background",1,100
"return-1","ball",1,100
"return-1","band",1,100
"return-1","bandolier",1,100
"return-1","base",1,100
"return-1","basement",1,100
"return-1","bathroom",1,100
"return-1","beard",1,100
"return-1","bed",1,100
"return-1","bedroom",1,100
"return-1","bird",1,100
"return-1","bit",1,100
"return-1","boa",1,100
"return-1","boat",1,100
"return-1","bottom",1,100
"return-1","boy",1,100
"return-1","building",1,100
"return-1","cap",1,100
"return-1","castle",1,100
"return-1","cat",1,100
"return-1","cell",1,100
"return-1","chair",1,100
"return-1","child",1,100
"return-1","city",1,100
"return-1","clockwork",1,100
"return-1","coat",1,100
"return-1","coffee",1,100
"return-1","cog",1,100
"return-1","crayon",1,100
"return-1","creature",1,100
"return-1","crown",1,100
"return-1","cupboard",1,100
"return-1","decoration",1,100
"return-1","defense",1,100
"return-1","desk",1,100
"return-1","door",1,100
"return-1","doorway",1,100
"return-1","drafting",1,100
"return-1","draftsman",1,100
"return-1","drawer",1,100
"return-1","ear",1,100
"return-1","edge",1,100
"return-1","end",1,100
"return-1","entrance",1,100
"return-1","evidence",1,100
"return-1","expression",1,100
"return-1","eye",1,100
"return-1","fellow",1,100
"return-1","figurehead",1,100
"return-1","floor",1,100
"return-1","floorespect",1,100
"return-1","forest",1,100
"return-1","front",1,100
"return-1","girl",1,100
"return-1","gizmo",1,100
"return-1","greeting",1,100
"return-1","grinder",1,100
"return-1","ground",1,100
"return-1","hallway",1,100
"return-1","hand",1,100
"return-1","head",1,100
"return-1","heating",1,100
"return-1","helmet",1,100
"return-1","horse",1,100
"return-1","image",1,100
"return-1","journal",1,100
"return-1","king",1,100
"return-1","kitchen",1,100
"return-1","kite",1,100
"return-1","lamp",1,100
"return-1","landing",1,100
"return-1","lantern",1,100
"return-1","life",1,100
"return-1","light",1,100
"return-1","magic",1,100
"return-1","man",1,100
"return-1","map",1,100
"return-1","mechanism",1,100
"return-1","middle",1,100
"return-1","moat",1,100
"return-1","moon",1,100
"return-1","night",1,100
"return-1","nose",1,100
"return-1","number",1,100
"return-1","paddle",1,100
"return-1","page",1,100
"return-1","pagoday",1,100
"return-1","pair",1,100
"return-1","people",1,100
"return-1","person",1,100
"return-1","picture",1,100
"return-1","pier",1,100
"return-1","player",1,100
"return-1","portal",1,100
"return-1","red.",1,100
"return-1","river",1,100
"return-1","room",1,100
"return-1","servants",1,100
"return-1","set",1,100
"return-1","shiny",1,100
"return-1","short",1,100
"return-1","shorts",1,100
"return-1","shoulder",1,100
"return-1","side",1,100
"return-1","sign",1,100
"return-1","silhouette",1,100
"return-1","sink",1,100
"return-1","soldier",1,100
"return-1","sort",1,100
"return-1","spear",1,100
"return-1","spread",1,100
"return-1","stage",1,100
"return-1","stair",1,100
"return-1","staircase",1,100
"return-1","star",1,100
"return-1","stars",1,100
"return-1","story",1,100
"return-1","stove",1,100
"return-1","stream",1,100
"return-1","street",1,100
"return-1","string",1,100
"return-1","sword",1,100
"return-1","system",1,100
"return-1","table",1,100
"return-1","thing",1,100
"return-1","this",1,100
"return-1","top",1,100
"return-1","towards",1,100
"return-1","towers",1,100
"return-1","traffic",1,100
"return-1","tree",1,100
"return-1","triple",1,100
"return-1","trojan",1,100
"return-1","trumpet",1,100
"return-1","type",1,100
"return-1","uniform",1,100
"return-1","wall",1,100
"return-1","wallpaper",1,100
"return-1","way",1,100
"return-1","weapon",1,100
"return-1","wind",1,100
"return-1","window",1,100
"return-1","world",1,100
"return-2","adventure",1,100
"return-2","age",1,100
"return-2","air",1,100
"return-2","anguish",1,100
"return-2","arm",1,100
"return-2","back",1,100
"return-2","background",1,100
"return-2","bandolier",1,100
"return-2","bear",1,100
"return-2","beard",1,100
"return-2","beast",1,100
"return-2","bird",1,100
"return-2","bit",1,100
"return-2","boat",1,100
"return-2","bottom",1,100
"return-2","bow",1,100
"return-2","boy",1,100
"return-2","building",1,100
"return-2","butterfly",1,100
"return-2","cage",1,100
"return-2","castle",1,100
"return-2","cave",1,100
"return-2","caveman",1,100
"return-2","character",1,100
"return-2","child",1,100
"return-2","cityscape",1,100
"return-2","coffee",1,100
"return-2","contraption",1,100
"return-2","coral",1,100
"return-2","crayon",1,100
"return-2","creature",1,100
"return-2","crown",1,100
"return-2","dinosaur",1,100
"return-2","direction",1,100
"return-2","distance",1,100
"return-2","doorway",1,100
"return-2","dragonfly",1,100
"return-2","drawing",1,100
"return-2","ear",1,100
"return-2","empty",1,100
"return-2","escape",1,100
"return-2","evidence",1,100
"return-2","explosion",1,100
"return-2","face",1,100
"return-2","feather",1,100
"return-2","fish",1,100
"return-2","fishes",1,100
"return-2","flash",1,100
"return-2","front",1,100
"return-2","garden",1,100
"return-2","girl",1,100
"return-2","graffito",1,100
"return-2","griffin",1,100
"return-2","grind",1,100
"return-2","grinder",1,100
"return-2","ground",1,100
"return-2","guard",1,100
"return-2","half",1,100
"return-2","hand",1,100
"return-2","head",1,100
"return-2","hill",1,100
"return-2","hold",1,100
"return-2","horse",1,100
"return-2","image",1,100
"return-2","inscription",1,100
"return-2","inside",1,100
"return-2","island",1,100
"return-2","king",1,100
"return-2","kite",1,100
"return-2","landscape",1,100
"return-2","lights",1,100
"return-2","lot",1,100
"return-2","machine",1,100
"return-2","magic",1,100
"return-2","man",1,100
"return-2","moon",1,100
"return-2","mountain",1,100
"return-2","object",1,100
"return-2","octopus",1,100
"return-2","on",1,100
"return-2","out",1,100
"return-2","page",1,100
"return-2","pagoday",1,100
"return-2","part",1,100
"return-2","people",1,100
"return-2","periscope",1,100
"return-2","person",1,100
"return-2","petroglyph",1,100
"return-2","pillar",1,100
"return-2","pocket",1,100
"return-2","posturer",1,100
"return-2","pot",1,100
"return-2","pursuer",1,100
"return-2","pursuit",1,100
"return-2","reef",1,100
"return-2","scene",1,100
"return-2","screen",1,100
"return-2","sea",1,100
"return-2","seascape",1,100
"return-2","shadow",1,100
"return-2","shiny",1,100
"return-2","shirt",1,100
"return-2","shoulder",1,100
"return-2","show",1,100
"return-2","side",1,100
"return-2","sky",1,100
"return-2","spark",1,100
"return-2","spear",1,100
"return-2","star",1,100
"return-2","stick",1,100
"return-2","stone",1,100
"return-2","submarine",1,100
"return-2","swing",1,100
"return-2","top",1,100
"return-2","trojan",1,100
"return-2","underwater",1,100
"return-2","wafe",1,100
"return-2","wall",1,100
"return-2","way",1,100
"return-2","wing",1,100
"return-2","word",1,100
"return-2","world",1,100
"unfriendly_giants","advance",1,100
"unfriendly_giants","attempt",1,100
"unfriendly_giants","bash",1,100
"unfriendly_giants","beard",1,100
"unfriendly_giants","belt",1,100
"unfriendly_giants","bouquet",1,100
"unfriendly_giants","building",1,100
"unfriendly_giants","castle",1,100
"unfriendly_giants","chess",1,100
"unfriendly_giants","defense",1,100
"unfriendly_giants","dry",1,100
"unfriendly_giants","effect",1,100
"unfriendly_giants","engine",1,100
"unfriendly_giants","fact",1,100
"unfriendly_giants","farm",1,100
"unfriendly_giants","female",1,100
"unfriendly_giants","figure",1,100
"unfriendly_giants","figurine",1,100
"unfriendly_giants","flower",1,100
"unfriendly_giants","giant",1,100
"unfriendly_giants","head",1,100
"unfriendly_giants","hope",1,100
"unfriendly_giants","john",1,100
"unfriendly_giants","journey",1,100
"unfriendly_giants","land",1,100
"unfriendly_giants","leaf",1,100
"unfriendly_giants","lot",1,100
"unfriendly_giants","mallet",1,100
"unfriendly_giants","marauding",1,100
"unfriendly_giants","miniature",1,100
"unfriendly_giants","one",1,100
"unfriendly_giants","people",1,100
"unfriendly_giants","piece",1,100
"unfriendly_giants","pond",1,100
"unfriendly_giants","prisoner",1,100
"unfriendly_giants","process",1,100
"unfriendly_giants","sail",1,100
"unfriendly_giants","scroll",1,100
"unfriendly_giants","spear",1,100
"unfriendly_giants","stone",1,100
"unfriendly_giants","straw",1,100
"unfriendly_giants","structure",1,100
"unfriendly_giants","swarm",1,100
"unfriendly_giants","time",1,100
"unfriendly_giants","trap",1,100
"unfriendly_giants","tree",1,100
"unfriendly_giants","village",1,100
"unfriendly_giants","waldo",1,100
"unfriendly_giants","way",1,100
"unfriendly_giants","windmill",1,100
"unfriendly_giants","wizard",1,100
"unfriendly_giants","wooden",1,100
"wanderer","angler",1,100
"wanderer","angular",1,100
"wanderer","back",1,100
"wanderer","beak",1,100
"wanderer","beast",1,100
"wanderer","bird",1,100
"wanderer","bit",1,100
"wanderer","bloater",1,100
"wanderer","boat",1,100
"wanderer","boat.",1,100
"wanderer","boats",1,100
"wanderer","body",1,100
"wanderer","book",1,100
"wanderer","bottom",1,100
"wanderer","bubble",1,100
"wanderer","bull",1,100
"wanderer","castle",1,100
"wanderer","child",1,100
"wanderer","color",1,100
"wanderer","coral",1,100
"wanderer","costume",1,100
"wanderer","couple",1,100
"wanderer","creature",1,100
"wanderer","crevice",1,100
"wanderer","demon",1,100
"wanderer","dimness",1,100
"wanderer","distance",1,100
"wanderer","eagle",1,100
"wanderer","edge",1,100
"wanderer","end",1,100
"wanderer","exercise",1,100
"wanderer","eye",1,100
"wanderer","face",1,100
"wanderer","fin",1,100
"wanderer","fish",1,100
"wanderer","fishing",1,100
"wanderer","flamingo",1,100
"wanderer","flock",1,100
"wanderer","front",1,100
"wanderer","gannett",1,100
"wanderer","giant",1,100
"wanderer","gotta",1,100
"wanderer","grove",1,100
"wanderer","growth",1,100
"wanderer","halloween",1,100
"wanderer","hand",1,100
"wanderer","harlequin",1,100
"wanderer","harpoon",1,100
"wanderer","hat",1,100
"wanderer","heap",1,100
"wanderer","horizon",1,100
"wanderer","horse",1,100
"wanderer","image",1,100
"wanderer","island",1,100
"wanderer","lake",1,100
"wanderer","leave",1,100
"wanderer","line",1,100
"wanderer","lobster",1,100
"wanderer","lot",1,100
"wanderer","lots",1,100
"wanderer","manner",1,100
"wanderer","manta",1,100
"wanderer","minute",1,100
"wanderer","moray",1,100
"wanderer","need",1,100
"wanderer","novel",1,100
"wanderer","number",1,100
"wanderer","ocean",1,100
"wanderer","one",1,100
"wanderer","origami",1,100
"wanderer","page",1,100
"wanderer","paper",1,100
"wanderer","people",1,100
"wanderer","picture",1,100
"wanderer","piece",1,100
"wanderer","plant",1,100
"wanderer","pointy",1,100
"wanderer","pond",1,100
"wanderer","propeller",1,100
"wanderer","quincy",1,100
"wanderer","ray",1,100
"wanderer","reed",1,100
"wanderer","reef",1,100
"wanderer","representative",1,100
"wanderer","ri",1,100
"wanderer","right",1,100
"wanderer","rod",1,100
"wanderer","root",1,100
"wanderer","sailfish",1,100
"wanderer","scenario",1,100
"wanderer","scene",1,100
"wanderer","score",1,100
"wanderer","screen",1,100
"wanderer","screenshot",1,100
"wanderer","sea",1,100
"wanderer","seahorse",1,100
"wanderer","selection",1,100
"wanderer","series",1,100
"wanderer","shape",1,100
"wanderer","shapes",1,100
"wanderer","shark",1,100
"wanderer","ship",1,100
"wanderer","shoal",1,100
"wanderer","side",1,100
"wanderer","size",1,100
"wanderer","sort",1,100
"wanderer","spooky",1,100
"wanderer","spot",1,100
"wanderer","spotty",1,100
"wanderer","spread",1,100
"wanderer","squid",1,100
"wanderer","stripe",1,100
"wanderer","stripey",1,100
"wanderer","submarine",1,100
"wanderer","swamp",1,100
"wanderer","tail",1,100
"wanderer","tentacle",1,100
"wanderer","tern",1,100
"wanderer","thing",1,100
"wanderer","time",1,100
"wanderer","top",1,100
"wanderer","transpire",1,100
"wanderer","tree",1,100
"wanderer","turn",1,100
"wanderer","turtle",1,100
"wanderer","unit",1,100
"wanderer","variety",1,100
"wanderer","water",1,100
"wanderer","wave",1,100
"wanderer","whale",1,100
"wanderer","wind",1,100
"wanderer","word",1,100
"wanderer","worm",1,100
"wanderer","yacht",1,100
"wild_west","action",1,100
"wild_west","aount",1,100
"wild_west","bag",1,100
"wild_west","band",1,100
"wild_west","bank",1,100
"wild_west","blacksmith",1,100
"wild_west","buffalo",1,100
"wild_west","build",1,100
"wild_west","building",1,100
"wild_west","canva",1,100
"wild_west","cart",1,100
"wild_west","cash",1,100
"wild_west","confusion",1,100
"wild_west","cowboy",1,100
"wild_west","evidence",1,100
"wild_west","excitement",1,100
"wild_west","front",1,100
"wild_west","gold",1,100
"wild_west","graveyard",1,100
"wild_west","gun",1,100
"wild_west","hat",1,100
"wild_west","hind",1,100
"wild_west","horse",1,100
"wild_west","hundred",1,100
"wild_west","image",1,100
"wild_west","jail",1,100
"wild_west","ladder",1,100
"wild_west","leg",1,100
"wild_west","livery",1,100
"wild_west","lot",1,100
"wild_west","man",1,100
"wild_west","mine",1,100
"wild_west","one",1,100
"wild_west","page",1,100
"wild_west","people",1,100
"wild_west","picture",1,100
"wild_west","pioneer",1,100
"wild_west","postage",1,100
"wild_west","poster",1,100
"wild_west","robber",1,100
"wild_west","rush",1,100
"wild_west","saloon",1,100
"wild_west","sheriff",1,100
"wild_west","shootout",1,100
"wild_west","shop",1,100
"wild_west","side",1,100
"wild_west","stagecoach",1,100
"wild_west","staircase",1,100
"wild_west","stamps",1,100
"wild_west","steam",1,100
"wild_west","stetson",1,100
"wild_west","street",1,100
"wild_west","sunset",1,100
"wild_west","theme",1,100
"wild_west","time",1,100
"wild_west","town",1,100
"wild_west","train",1,100
"wild_west","travel",1,100
"wild_west","wagon",1,100
"wild_west","waldo",1,100
"wild_west","wall",1,100
"wild_west","watch",1,100
"wild_west","while",1,100
"wild_west","wild",1,100
"wild_west","word",1,100
