"file","participant","session","stimuli","lemma"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","image"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","kind"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","umm"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","sort"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","member"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","family"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","lot"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","intricate"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","piece"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","suit"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","mask"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","half"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","itis"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","moon"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","face"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","creature"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","night"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","royalty"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","character"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","one"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","person"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","slack"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","shirt"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","cut"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","whatis"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","sheet"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","paper"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","knight"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","edge"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","boy"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","side"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","middle"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","guy"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","triangle"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","theyare"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","ground"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","point"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","upright"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","creation"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","opening"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","right"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","bend"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","fold"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","result"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","boat"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","waist"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","level"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","page"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","man"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","armada"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","style"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","vessel"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","santa"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","maria"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","life"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","reference"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","work"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","fantasy"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","castle"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","aft"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","ship"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","diver"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","helmet"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","keel"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","upside"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","submarine"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","section"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","sails"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","dozen"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","wind"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","sock"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","sail"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","place"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","spare"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","indication"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","head"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","background"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","literally"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","bird"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","eye"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","view"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","sea"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","wave"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","line"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","mark"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","wake"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","direction"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","seagull"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","gull"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","water"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","time"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","surface"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","hand"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","turtle"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","skin"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","shell"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","checker"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","whereas"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","remark"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","sky"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","thereis"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","foreground"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","nose"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","sunfish"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","alright"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","fish"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","bubble"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","pattern"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","fin"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","spot"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","swordfish"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","thatis"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","school"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","way"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","marlin"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","addition"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","coral"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","reef"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","extend"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","bit"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","inspection"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","detail"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","screen"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","corner"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","happening"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","bunch"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","part"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","back"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","rest"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","fanning"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","tunnel"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","version"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","cuttlefish"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","vacant"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","bow"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","clutching"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","interest"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","body"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","angelfish"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","neck"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","arm"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","torso"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","leg"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","fishing"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","population"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","word"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","gardening"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","pair"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","scissors"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","finger"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","ching"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","mouth"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","concern"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","area"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","this"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","attention"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","top"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","structure"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","ton"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","seahorse"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","hat"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","investigation"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","stingray"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","manta"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","ray"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","snake"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","eel"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","worm"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","sand"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","hundred"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","bat"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","grove"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","plant"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","root"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","areas"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","base"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","reach"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","tree"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","everglade"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","crane"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","wehave"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","titis"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","front"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","other"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","oh"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","branch"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","leave"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","sinister"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","um"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","move"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","up"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","reptile"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","couple"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","crab"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","brighter"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","white"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","light"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","mangrove"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","slug"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","lobster"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","floor"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","halfway"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","horse"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","whale"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","pipe"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","blowhole"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","10th"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","nightmare"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","angler"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","antenna"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","forehead"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","thati"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","attract"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","scale"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","iti"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","lantern"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","box"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","claw"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","tentacle"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","tail"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","shipwreck"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","goal"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","collection"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","foot"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","steamship"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","wreckage"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","moonlight"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","sunset"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","sense"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","animal"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","alligator"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","zebras"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","cheetah"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","elephants"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","zebra"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","dog"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","fins"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","cat"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","flipper"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","ears"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","tails"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","nighttime"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","starry"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","milk"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","halo"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","afloat"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","marine"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","ocean"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","swam"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","aurora"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","borealis"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","wafe"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","pitch"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","iceberg"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","berg"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","plateau"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","mountain"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","slab"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","ice"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","tower"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","bottom"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","impression"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","cave"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","system"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","sliver"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","ceiling"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","material"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","belt"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","sleeve"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","diving"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","eight"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","steam"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","uh"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","eyes"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","daylight"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","sight"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","giant"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","smoke"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","smokestack"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","crank"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","hoist"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","pully"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","soggy"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","oil"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","rig"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","fact"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","pulley"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","implication"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","technology"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","manmade"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","world"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","action"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","window"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","people"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","gun"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","mast"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","chain"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","device"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","underwater"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","transportation"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","thing"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","jet"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","ski"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","diive"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","motor"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","shot"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","heis"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","preserver"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","rope"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","team"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","crow"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","nest"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","nautilus"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","deer"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","feature"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","wing"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","hole"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","kite"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","diamond"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","star"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","fabric"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","seas"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","danger"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","tsunami"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","repair"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","look"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","airplane"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","cloud"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","strike"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","distance"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","past"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","series"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","arch"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","field"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","donut"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","dork"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","plane"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","thick"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","archway"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","horn"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","tusk"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","snout"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","saw"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","shark"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","name"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","beak"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","perspective"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","land"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","clouds"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","trash"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","detritus"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","jetsam"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","bathing"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","jellyfish"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","closest"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","interaction"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","case"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","left"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","darkness"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","imply"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","type"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","beam"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","question"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","flight"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","headlight"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","flashlight"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","squid"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","bottle"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","cognac"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","hold"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","job"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","ohh"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","fishes"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","group"
"Participant14_Session2_Corrected.vtt","Participant14","Session2","wanderer","seal"
