"","source","agreement","stimuli","n","percent","lemma_naming","lemma_dis","dist"
"785","brodeur",71,"flowerman",13,40.625,"painting","painting",0
"786","brodeur",71,"journey",2,6.25,"painting","painting",0
"787","brodeur",71,"wanderer",2,6.25,"painting","painting",0
"788","brodeur",90,"picture_this",2,6.25,"pig","pig",0
"789","brodeur",87,"escape_from_the_zoo",20,62.5,"flamingo","flamingo",0
"790","brodeur",83,"arrival_2",3,9.375,"pipe","pipe",0
"791","brodeur",83,"make_a_splash",2,6.25,"pipe","pipe",0
"792","brodeur",83,"wanderer",16,50,"pipe","pipe",0
"793","brodeur",90,"escape_from_the_zoo",25,78.125,"polarbear","polarbear",0
"794","brodeur",73,"birthday_party_fun",3,9.375,"monkey","monkey",0
"795","brodeur",73,"escape_from_the_zoo",10,31.25,"monkey","monkey",0
"796","brodeur",73,"flowerman",2,6.25,"monkey","monkey",0
"797","brodeur",90,"arrival_4",22,68.75,"fish","fish",0
"798","brodeur",90,"arrival_5",22,68.75,"fish","fish",0
"799","brodeur",90,"being_a_pirate",2,6.25,"fish","fish",0
"800","brodeur",90,"deep_sea_divers",26,81.25,"fish","fish",0
"801","brodeur",90,"picture_this",19,59.375,"fish","fish",0
"802","brodeur",90,"quest",17,53.125,"fish","fish",0
"803","brodeur",90,"return",18,56.25,"fish","fish",0
"804","brodeur",90,"wanderer",29,90.625,"fish","fish",0
"805","brodeur",95,"by_the_lake",19,59.375,"sandcastle","sandcastle",0
"806","brodeur",90,"by_the_lake",2,6.25,"scooter","scooter",0
"807","brodeur",90,"flowerman",15,46.875,"scooter","scooter",0
"808","brodeur",90,"journey",24,75,"scooter","scooter",0
"809","brodeur",90,"arrival_6",2,6.25,"scorpion","scorpion",0
"810","brodeur",88,"arrival_6",3,9.375,"seal","seal",0
"811","brodeur",88,"unfriendly_giants",2,6.25,"seal","seal",0
"812","brodeur",88,"wanderer",21,65.625,"seal","seal",0
"813","brodeur, dr2",100,"escape_from_the_zoo",3,9.375,"skateboard","skateboard",0
"814","brodeur",75,"quest",17,53.125,"spear","spear",0
"815","brodeur",75,"unfriendly_giants",3,9.375,"spear","spear",0
"816","brodeur",88,"being_a_pirate",3,9.375,"squid","squid",0
"817","brodeur",88,"quest",10,31.25,"squid","squid",0
"818","brodeur",88,"wanderer",11,34.375,"squid","squid",0
"819","brodeur",100,"arrival_3",3,9.375,"squirrel","squirrel",0
"820","brodeur",100,"arrival_4",3,9.375,"squirrel","squirrel",0
"821","brodeur",100,"arrival_5",2,6.25,"squirrel","squirrel",0
"822","brodeur",98,"quest",25,78.125,"swing","swing",0
"823","brodeur",83,"wanderer",12,37.5,"swordfish","swordfish",0
"824","brodeur",81,"arrival_1",18,56.25,"table","table",0
"825","brodeur",81,"arrival_4",2,6.25,"table","table",0
"826","brodeur",81,"arrival_5",22,68.75,"table","table",0
"827","brodeur",81,"arrival_6",20,62.5,"table","table",0
"828","brodeur",81,"birthday_party_fun",23,71.875,"table","table",0
"829","brodeur",81,"dinosaurs_spacemen_and_ghouls",10,31.25,"table","table",0
"830","brodeur",81,"return",15,46.875,"table","table",0
"831","brodeur",90,"arrival_6",2,6.25,"tent","tent",0
"832","brodeur",90,"flowerman",11,34.375,"tent","tent",0
"833","brodeur",90,"quest",2,6.25,"tent","tent",0
"834","brodeur",95,"arrival_4",2,6.25,"tree","tree",0
"835","brodeur",95,"arrival_6",15,46.875,"tree","tree",0
"836","brodeur",95,"being_a_pirate",18,56.25,"tree","tree",0
"837","brodeur",95,"birthday_party_fun",15,46.875,"tree","tree",0
"838","brodeur",95,"dinosaurs_spacemen_and_ghouls",15,46.875,"tree","tree",0
"839","brodeur",95,"escape_from_the_zoo",19,59.375,"tree","tree",0
"840","brodeur",95,"exhibit_12",2,6.25,"tree","tree",0
"841","brodeur",95,"flowerman",25,78.125,"tree","tree",0
"842","brodeur",95,"journey",28,87.5,"tree","tree",0
"843","brodeur",95,"picture_this",23,71.875,"tree","tree",0
"844","brodeur",95,"quest",26,81.25,"tree","tree",0
"845","brodeur",95,"return",24,75,"tree","tree",0
"846","brodeur",95,"unfriendly_giants",24,75,"tree","tree",0
"847","brodeur",95,"wanderer",28,87.5,"tree","tree",0
"848","brodeur",79,"arrival_2",3,9.375,"triangle","triangle",0
"849","brodeur",79,"wanderer",2,6.25,"triangle","triangle",0
"850","brodeur",93,"by_the_lake",2,6.25,"tricycle","tricycle",0
"851","brodeur",76,"by_the_lake",18,56.25,"volleyball","volleyball",0
"852","brodeur",95,"journey",23,71.875,"waterfall","waterfall",0
"853","brodeur",95,"quest",18,56.25,"waterfall","waterfall",0
"854","brodeur",95,"return",2,6.25,"waterfall","waterfall",0
"855","brodeur",95,"wanderer",3,9.375,"waterfall","waterfall",0
"856","brodeur",91,"exhibit_12",2,6.25,"wheelbarrow","wheelbarrow",0
"857","brodeur",91,"picture_this",3,9.375,"wheelbarrow","wheelbarrow",0
"858","brodeur, dr2",100,"unfriendly_giants",24,75,"windmill","windmill",0
"859","brodeur",89,"arrival_5",2,6.25,"xylophone","xylophone",0
"860","dr2",95.4545455,"airport",22,68.75,"airplane","airplane",0
"861","dr2",95.4545455,"arrival_2",2,6.25,"airplane","airplane",0
"862","dr2",95.4545455,"arrival_5",2,6.25,"airplane","airplane",0
"863","dr2",95.4545455,"picture_this",2,6.25,"airplane","airplane",0
"864","dr2",95.4545455,"wanderer",23,71.875,"airplane","airplane",0
"865","dr2",88.2,"arrival_6",3,9.375,"artichoke","artichoke",0
"866","dr2",90.9090909,"arrival_4",2,6.25,"bottle","bottle",0
"867","dr2",90.9090909,"flowerman",2,6.25,"bottle","bottle",0
"868","dr2",90.9090909,"return",2,6.25,"bottle","bottle",0
"869","dr2",90.9090909,"wanderer",17,53.125,"bottle","bottle",0
"870","dr2",95.1,"escape_from_the_zoo",2,6.25,"backpack","backpack",0
"871","dr2",95.1,"flowerman",2,6.25,"backpack","backpack",0
"872","dr2",95.1,"wanderer",2,6.25,"backpack","backpack",0
"873","dr2",85.7142857,"flowerman",14,43.75,"balcony","balcony",0
"874","dr2",85.7142857,"wanderer",2,6.25,"balcony","balcony",0
"875","dr2",96.4285714,"being_a_pirate",2,6.25,"bathtub","bathtub",0
"876","dr2",100,"escape_from_the_zoo",25,78.125,"bear","bear",0
"877","dr2",100,"picture_this",12,37.5,"bear","bear",0
"878","dr2",94.9152542,"arrival_3",3,9.375,"bicycle","bicycle",0
"879","dr2",94.9152542,"arrival_4",3,9.375,"bicycle","bicycle",0
"880","dr2",94.9152542,"by_the_lake",3,9.375,"bicycle","bicycle",0
"881","dr2",94.9152542,"journey",23,71.875,"bicycle","bicycle",0
"882","dr2",94.9152542,"quest",17,53.125,"bicycle","bicycle",0
"883","dr2",100,"airport",2,6.25,"bird","bird",0
"884","dr2",100,"arrival_1",26,81.25,"bird","bird",0
"885","dr2",100,"arrival_2",27,84.375,"bird","bird",0
"886","dr2",100,"arrival_3",20,62.5,"bird","bird",0
"887","dr2",100,"arrival_4",17,53.125,"bird","bird",0
"888","dr2",100,"arrival_5",21,65.625,"bird","bird",0
"889","dr2",100,"arrival_6",25,78.125,"bird","bird",0
"890","dr2",100,"deep_sea_divers",2,6.25,"bird","bird",0
"891","dr2",100,"escape_from_the_zoo",20,62.5,"bird","bird",0
"892","dr2",100,"journey",28,87.5,"bird","bird",0
"893","dr2",100,"quest",28,87.5,"bird","bird",0
"894","dr2",100,"return",29,90.625,"bird","bird",0
"895","dr2",100,"wanderer",29,90.625,"bird","bird",0
"896","dr2",91.3,"airport",11,34.375,"blimp","blimp",0
"897","dr2",91.3,"arrival_5",2,6.25,"blimp","blimp",0
"898","dr2",91.3,"wanderer",2,6.25,"blimp","blimp",0
"899","dr2",95.4545455,"airport",3,9.375,"box","box",0
"900","dr2",95.4545455,"arrival_2",2,6.25,"box","box",0
"901","dr2",95.4545455,"arrival_4",13,40.625,"box","box",0
"902","dr2",95.4545455,"arrival_5",2,6.25,"box","box",0
"903","dr2",95.4545455,"being_a_pirate",2,6.25,"box","box",0
"904","dr2",95.4545455,"birthday_party_fun",2,6.25,"box","box",0
"905","dr2",95.4545455,"journey",3,9.375,"box","box",0
"906","dr2",95.4545455,"picture_this",2,6.25,"box","box",0
"907","dr2",95.4545455,"quest",10,31.25,"box","box",0
"908","dr2",95.4545455,"return",21,65.625,"box","box",0
"909","dr2",95.4545455,"wanderer",2,6.25,"box","box",0
"910","dr2",90.9,"arrival_5",3,9.375,"butter","butter",0
"911","dr2",95.2,"quest",2,6.25,"canoe","canoe",0
"912","dr2",100,"arrival_1",27,84.375,"hat","hat",0
"913","dr2",100,"arrival_2",18,56.25,"hat","hat",0
"914","dr2",100,"arrival_3",28,87.5,"hat","hat",0
"915","dr2",100,"arrival_4",28,87.5,"hat","hat",0
"916","dr2",100,"arrival_5",26,81.25,"hat","hat",0
"917","dr2",100,"arrival_6",25,78.125,"hat","hat",0
"918","dr2",100,"being_a_pirate",3,9.375,"hat","hat",0
"919","dr2",100,"flowerman",23,71.875,"hat","hat",0
"920","dr2",100,"make_a_splash",2,6.25,"hat","hat",0
"921","dr2",100,"picture_this",15,46.875,"hat","hat",0
"922","dr2",100,"unfriendly_giants",11,34.375,"hat","hat",0
"923","dr2",100,"wanderer",23,71.875,"hat","hat",0
"924","dr2",100,"wild_west",14,43.75,"hat","hat",0
"925","dr2",100,"arrival_5",3,9.375,"castle","castle",0
"926","dr2",100,"birthday_party_fun",19,59.375,"castle","castle",0
"927","dr2",100,"by_the_lake",14,43.75,"castle","castle",0
"928","dr2",100,"journey",23,71.875,"castle","castle",0
"929","dr2",100,"picture_this",2,6.25,"castle","castle",0
"930","dr2",100,"quest",25,78.125,"castle","castle",0
"931","dr2",100,"return",26,81.25,"castle","castle",0
"932","dr2",100,"unfriendly_giants",20,62.5,"castle","castle",0
"933","dr2",95.4545455,"wanderer",3,9.375,"cherry","cherry",0
"934","dr2, dr2",85.7,"arrival_1",3,9.375,"chest","chest",0
"935","dr2, dr2",85.7,"deep_sea_divers",11,34.375,"chest","chest",0
"936","dr2, dr2",85.7,"journey",2,6.25,"chest","chest",0
"937","dr2, dr2",85.7,"quest",2,6.25,"chest","chest",0
"938","dr2, dr2",85.7,"wanderer",3,9.375,"chest","chest",0
"939","dr2",74.1,"arrival_2",20,62.5,"city","city",0
"940","dr2",74.1,"arrival_4",26,81.25,"city","city",0
"941","dr2",74.1,"arrival_5",18,56.25,"city","city",0
"942","dr2",74.1,"arrival_6",11,34.375,"city","city",0
"943","dr2",74.1,"journey",20,62.5,"city","city",0
"944","dr2",74.1,"quest",26,81.25,"city","city",0
"945","dr2",74.1,"wanderer",24,75,"city","city",0
"946","dr2",100,"flowerman",2,6.25,"block","block",0
"947","dr2",100,"journey",2,6.25,"block","block",0
"948","dr2",100,"wanderer",3,9.375,"block","block",0
"949","dr2",100,"picture_this",3,9.375,"deer","deer",0
"950","dr2",100,"wanderer",12,37.5,"deer","deer",0
"951","dr2",94.3,"picture_this",3,9.375,"donkey","donkey",0
"952","dr2",82.1,"arrival_1",2,6.25,"drawer","drawer",0
"953","dr2",82.1,"arrival_4",26,81.25,"drawer","drawer",0
"954","dr2",82.1,"arrival_5",2,6.25,"drawer","drawer",0
"955","dr2",95.4545455,"arrival_3",3,9.375,"dress","dress",0
"956","dr2",95.4545455,"arrival_5",3,9.375,"dress","dress",0
"957","dr2",95.4545455,"arrival_6",2,6.25,"dress","dress",0
"958","dr2",95.4545455,"birthday_party_fun",3,9.375,"dress","dress",0
"959","dr2",95.4545455,"picture_this",3,9.375,"dress","dress",0
"960","dr2",78.5714286,"arrival_6",2,6.25,"dresser","dresser",0
"961","dr2",78.5714286,"journey",10,31.25,"dresser","dresser",0
"962","dr2",100,"airport",2,6.25,"eagle","eagle",0
"963","dr2",100,"arrival_3",27,84.375,"egg","egg",0
"964","dr2",100,"arrival_5",2,6.25,"egg","egg",0
"965","dr2",100,"birthday_party_fun",17,53.125,"fence","fence",0
"966","dr2",100,"flowerman",12,37.5,"fence","fence",0
"967","dr2",100,"picture_this",3,9.375,"fence","fence",0
"968","dr2",94.2857143,"wanderer",17,53.125,"fishingpole","fishingpole",0
"969","dr2",70.7,"arrival_5",11,34.375,"wine","wine",0
"970","dr2",100,"arrival_1",2,6.25,"floor","floor",0
"971","dr2",100,"arrival_6",14,43.75,"floor","floor",0
"972","dr2",100,"exhibit_12",15,46.875,"floor","floor",0
"973","dr2",100,"flowerman",13,40.625,"floor","floor",0
"974","dr2",100,"journey",23,71.875,"floor","floor",0
"975","dr2",100,"picture_this",2,6.25,"floor","floor",0
"976","dr2",100,"flowerman",23,71.875,"fountain","fountain",0
"977","dr2",100,"picture_this",2,6.25,"fountain","fountain",0
"978","dr2",100,"arrival_4",2,6.25,"funnel","funnel",0
"979","dr2",100,"wanderer",2,6.25,"globe","globe",0
"980","dr2",85.7,"escape_from_the_zoo",19,59.375,"gorilla","gorilla",0
"981","dr2",85.7,"picture_this",2,6.25,"gorilla","gorilla",0
"982","dr2",100,"birthday_party_fun",2,6.25,"helmet","helmet",0
"983","dr2",100,"dinosaurs_spacemen_and_ghouls",2,6.25,"helmet","helmet",0
"984","dr2",100,"exhibit_12",2,6.25,"helmet","helmet",0
"985","dr2",100,"flowerman",3,9.375,"helmet","helmet",0
"986","dr2",100,"journey",3,9.375,"helmet","helmet",0
"987","dr2",100,"picture_this",2,6.25,"helmet","helmet",0
"988","dr2",100,"quest",14,43.75,"helmet","helmet",0
"989","dr2",100,"wanderer",14,43.75,"helmet","helmet",0
"990","dr2",100,"flowerman",10,31.25,"firehydrant","firehydrant",0
"991","dr2",100,"journey",11,34.375,"firehydrant","firehydrant",0
"992","dr2",100,"escape_from_the_zoo",2,6.25,"igloo","igloo",0
"993","dr2",72.7272727,"airport",2,6.25,"jacket","jacket",0
"994","dr2",72.7272727,"arrival_3",3,9.375,"jacket","jacket",0
"995","dr2",72.7272727,"arrival_5",13,40.625,"jacket","jacket",0
"996","dr2",72.7272727,"arrival_6",3,9.375,"jacket","jacket",0
"997","dr2",72.7272727,"dinosaurs_spacemen_and_ghouls",2,6.25,"jacket","jacket",0
"998","dr2",72.7272727,"make_a_splash",2,6.25,"jacket","jacket",0
"999","dr2",72.7272727,"picture_this",3,9.375,"jacket","jacket",0
"1000","dr2",100,"arrival_4",3,9.375,"jar","jar",0
"1001","dr2",100,"arrival_6",3,9.375,"jar","jar",0
"1002","dr2",98.5507246,"escape_from_the_zoo",11,34.375,"kangaroo","kangaroo",0
"1003","dr2",100,"arrival_4",14,43.75,"ladder","ladder",0
"1004","dr2",100,"arrival_5",17,53.125,"ladder","ladder",0
"1005","dr2",100,"arrival_6",23,71.875,"ladder","ladder",0
"1006","dr2",100,"being_a_pirate",3,9.375,"ladder","ladder",0
"1007","dr2",100,"escape_from_the_zoo",3,9.375,"ladder","ladder",0
"1008","dr2",100,"exhibit_12",22,68.75,"ladder","ladder",0
"1009","dr2",100,"flowerman",10,31.25,"ladder","ladder",0
"1010","dr2",100,"journey",20,62.5,"ladder","ladder",0
"1011","dr2",100,"picture_this",2,6.25,"ladder","ladder",0
"1012","dr2",100,"wild_west",12,37.5,"ladder","ladder",0
"1013","dr2",100,"wanderer",27,84.375,"lighthouse","lighthouse",0
"1014","dr2",71.4,"arrival_5",2,6.25,"lizard","lizard",0
"1015","dr2",71.4,"arrival_6",2,6.25,"lizard","lizard",0
"1016","dr2",100,"wanderer",23,71.875,"lobster","lobster",0
"1017","dr2",96.4,"return",2,6.25,"magnet","magnet",0
"1018","dr2",100,"flowerman",3,9.375,"match","match",0
"1019","dr2",100,"arrival_5",3,9.375,"mirror","mirror",0
"1020","dr2",100,"arrival_6",11,34.375,"mirror","mirror",0
"1021","dr2",89.3,"quest",2,6.25,"mosquito","mosquito",0
"1022","dr2",98.4,"by_the_lake",2,6.25,"motorcycle","motorcycle",0
"1023","dr2",98.4,"flowerman",16,50,"motorcycle","motorcycle",0
"1024","dr2",100,"arrival_2",3,9.375,"mouse","mouse",0
"1025","dr2",100,"arrival_3",2,6.25,"mouse","mouse",0
"1026","dr2",100,"arrival_6",11,34.375,"mouse","mouse",0
"1027","dr2",100,"flowerman",3,9.375,"mouse","mouse",0
"1028","dr2",97.4,"exhibit_12",3,9.375,"paint","paint",0
"1029","dr2",97.4,"wild_west",2,6.25,"paint","paint",0
"1030","dr2",90.9090909,"journey",3,9.375,"pan","pan",0
"1031","dr2",90.9,"arrival_1",3,9.375,"pants","pants",0
"1032","dr2",90.9,"arrival_3",2,6.25,"pants","pants",0
"1033","dr2",90.9,"arrival_4",2,6.25,"pants","pants",0
"1034","dr2",90.9,"dinosaurs_spacemen_and_ghouls",3,9.375,"pants","pants",0
"1035","dr2",90.9,"flowerman",2,6.25,"pants","pants",0
"1036","dr2",90.9,"picture_this",3,9.375,"pants","pants",0
"1037","dr2",90.9,"return",3,9.375,"pants","pants",0
"1038","dr2",90.9,"unfriendly_giants",2,6.25,"pants","pants",0
"1039","dr2",72.7,"airport",3,9.375,"paper","paper",0
"1040","dr2",72.7,"arrival_1",21,65.625,"paper","paper",0
"1041","dr2",72.7,"arrival_2",14,43.75,"paper","paper",0
"1042","dr2",72.7,"arrival_4",17,53.125,"paper","paper",0
"1043","dr2",72.7,"arrival_5",22,68.75,"paper","paper",0
"1044","dr2",72.7,"arrival_6",21,65.625,"paper","paper",0
"1045","dr2",72.7,"flowerman",2,6.25,"paper","paper",0
"1046","dr2",72.7,"quest",20,62.5,"paper","paper",0
"1047","dr2",72.7,"return",3,9.375,"paper","paper",0
"1048","dr2",72.7,"unfriendly_giants",2,6.25,"paper","paper",0
"1049","dr2",72.7,"wanderer",28,87.5,"paper","paper",0
"1050","dr2",78.6,"escape_from_the_zoo",10,31.25,"parrot","parrot",0
"1051","dr2",100,"escape_from_the_zoo",14,43.75,"peacock","peacock",0
"1052","dr2",92.3,"wanderer",2,6.25,"pelican","pelican",0
"1053","dr2",88.6,"unfriendly_giants",2,6.25,"pitchfork","pitchfork",0
"1054","dr2",97.6190476,"flowerman",2,6.25,"pizza","pizza",0
"1055","dr2",96.4285714,"airport",3,9.375,"policeman","policeman",0
"1056","dr2",100,"birthday_party_fun",25,78.125,"pool","pool",0
"1057","dr2",100,"by_the_lake",3,9.375,"pool","pool",0
"1058","dr2",100,"escape_from_the_zoo",2,6.25,"pool","pool",0
"1059","dr2",100,"flowerman",2,6.25,"pool","pool",0
"1060","dr2",100,"make_a_splash",15,46.875,"pool","pool",0
"1061","dr2",100,"return",2,6.25,"pool","pool",0
"1062","dr2",100,"escape_from_the_zoo",2,6.25,"popcorn","popcorn",0
"1063","dr2",97.4,"arrival_3",2,6.25,"porcupine","porcupine",0
"1064","dr2",100,"arrival_1",22,68.75,"pot","pot",0
"1065","dr2",100,"arrival_3",2,6.25,"pot","pot",0
"1066","dr2",100,"arrival_5",14,43.75,"pot","pot",0
"1067","dr2",100,"arrival_6",20,62.5,"pot","pot",0
"1068","dr2",100,"picture_this",2,6.25,"pot","pot",0
"1069","dr2",100,"return",3,9.375,"pot","pot",0
"1070","dr2",100,"wanderer",2,6.25,"radio","radio",0
"1071","dr2",100,"arrival_3",2,6.25,"razor","razor",0
"1072","dr2",100,"arrival_4",3,9.375,"razor","razor",0
"1073","dr2",100,"quest",27,84.375,"rhinoceros","rhinoceros",0
"1074","dr2",85.7142857,"arrival_5",3,9.375,"road","road",0
"1075","dr2",85.7142857,"journey",3,9.375,"road","road",0
"1076","dr2",86.3636364,"airport",12,37.5,"rocket","rocket",0
"1077","dr2",86.3636364,"dinosaurs_spacemen_and_ghouls",10,31.25,"rocket","rocket",0
"1078","dr2",86.3636364,"wanderer",15,46.875,"rocket","rocket",0
"1079","dr2",90.9,"airport",2,6.25,"roof","roof",0
"1080","dr2",90.9,"arrival_6",3,9.375,"roof","roof",0
"1081","dr2",90.9,"flowerman",25,78.125,"roof","roof",0
"1082","dr2",90.9,"wanderer",11,34.375,"roof","roof",0
"1083","dr2",90.9,"wild_west",17,53.125,"roof","roof",0
"1084","dr2",100,"journey",2,6.25,"rug","rug",0
"1085","dr2",85.7,"by_the_lake",11,34.375,"sailboat","sailboat",0
"1086","dr2",85.7,"wanderer",23,71.875,"sailboat","sailboat",0
"1087","dr2",96.4,"quest",19,59.375,"seahorse","seahorse",0
"1088","dr2",96.4,"wanderer",28,87.5,"seahorse","seahorse",0
"1089","dr2",100,"arrival_4",2,6.25,"shark","shark",0
"1090","dr2",100,"arrival_6",2,6.25,"shark","shark",0
"1091","dr2",100,"deep_sea_divers",13,40.625,"shark","shark",0
"1092","dr2",100,"exhibit_12",10,31.25,"shark","shark",0
"1093","dr2",96.7741935,"arrival_4",15,46.875,"shower","shower",0
"1094","dr2",96.7741935,"make_a_splash",2,6.25,"shower","shower",0
"1095","dr2",96.7741935,"wanderer",14,43.75,"shower","shower",0
"1096","dr2",97.6190476,"being_a_pirate",2,6.25,"sink","sink",0
"1097","dr2",97.6190476,"journey",2,6.25,"sink","sink",0
"1098","dr2",97.6190476,"return",12,37.5,"sink","sink",0
"1099","dr2",97.6190476,"wanderer",3,9.375,"sink","sink",0
"1100","dr2",95.5,"arrival_5",2,6.25,"slide","slide",0
"1101","dr2",95.5,"birthday_party_fun",2,6.25,"slide","slide",0
"1102","dr2",95.5,"journey",2,6.25,"slide","slide",0
"1103","dr2",95.5,"make_a_splash",28,87.5,"slide","slide",0
"1104","dr2",100,"unfriendly_giants",2,6.25,"slingshot","slingshot",0
"1105","dr2",100,"journey",23,71.875,"couch","couch",0
"1106","dr2",75,"quest",17,53.125,"soldier","soldier",0
"1107","dr2",75,"return",13,40.625,"soldier","soldier",0
"1108","dr2",75,"unfriendly_giants",2,6.25,"soldier","soldier",0
"1109","dr2",93.3,"arrival_2",22,68.75,"statue","statue",0
"1110","dr2",93.3,"arrival_4",16,50,"statue","statue",0
"1111","dr2",93.3,"arrival_5",11,34.375,"statue","statue",0
"1112","dr2",93.3,"quest",2,6.25,"statue","statue",0
"1113","dr2",93.3,"quest",25,78.125,"statue","statue",0
"1114","dr2",93.3,"return",2,6.25,"statue","statue",0
"1115","dr2",93.3,"unfriendly_giants",3,9.375,"statue","statue",0
"1116","dr2",93.3,"wanderer",2,6.25,"statue","statue",0
"1117","dr2, mm",96,"arrival_3",3,9.375,"stool","stool",0
"1118","dr2, mm",96,"exhibit_12",2,6.25,"stool","stool",0
"1119","dr2",95.4545455,"arrival_1",2,6.25,"stove","stove",0
"1120","dr2",95.4545455,"arrival_4",3,9.375,"stove","stove",0
"1121","dr2",95.4545455,"arrival_5",2,6.25,"stove","stove",0
"1122","dr2",95.4545455,"arrival_6",3,9.375,"stove","stove",0
"1123","dr2",95.4545455,"journey",10,31.25,"stove","stove",0
"1124","dr2",100,"journey",2,6.25,"submarine","submarine",0
"1125","dr2",100,"return",28,87.5,"submarine","submarine",0
"1126","dr2",100,"wanderer",26,81.25,"submarine","submarine",0
"1127","dr2",97.0588235,"arrival_1",23,71.875,"suitcase","suitcase",0
"1128","dr2",97.0588235,"arrival_2",22,68.75,"suitcase","suitcase",0
"1129","dr2",97.0588235,"arrival_3",26,81.25,"suitcase","suitcase",0
"1130","dr2",97.0588235,"wild_west",2,6.25,"suitcase","suitcase",0
"1131","dr2",100,"by_the_lake",3,9.375,"swan","swan",0
"1132","dr2",100,"wanderer",3,9.375,"swan","swan",0
"1133","dr2",92.9,"flowerman",2,6.25,"sweater","sweater",0
"1134","dr2",95.1,"deep_sea_divers",2,6.25,"tank","tank",0
"1135","dr2",95.1,"flowerman",2,6.25,"tank","tank",0
"1136","dr2",95.1,"journey",2,6.25,"tank","tank",0
"1137","dr2",95.1,"quest",14,43.75,"tank","tank",0
"1138","dr2",95.1,"return",2,6.25,"tank","tank",0
"1139","dr2",95.1,"wanderer",12,37.5,"tank","tank",0
"1140","dr2",93.3,"arrival_1",21,65.625,"teapot","teapot",0
"1141","dr2",93.3,"arrival_2",11,34.375,"teapot","teapot",0
"1142","dr2",93.3,"arrival_3",3,9.375,"teapot","teapot",0
"1143","dr2",93.3,"arrival_6",2,6.25,"teapot","teapot",0
"1144","dr2",100,"arrival_4",11,34.375,"teepee","teepee",0
"1145","dr2",100,"flowerman",16,50,"telescope","telescope",0
"1146","dr2",100,"return",2,6.25,"telescope","telescope",0
"1147","dr2",100,"arrival_5",2,6.25,"tie","tie",0
"1148","dr2",100,"birthday_party_fun",2,6.25,"tie","tie",0
"1149","dr2",100,"flowerman",10,31.25,"tie","tie",0
"1150","dr2",88.1,"by_the_lake",2,6.25,"tire","tire",0
"1151","dr2",88.1,"journey",2,6.25,"tire","tire",0
"1152","dr2",88.1,"picture_this",3,9.375,"tire","tire",0
"1153","dr2",88.1,"wanderer",2,6.25,"tire","tire",0
"1154","dr2",93.3333333,"journey",3,9.375,"stoplight","stoplight",0
"1155","dr2",93.3333333,"return",2,6.25,"stoplight","stoplight",0
"1156","dr2",95.4545455,"airport",21,65.625,"truck","truck",0
"1157","dr2",95.4545455,"flowerman",22,68.75,"truck","truck",0
"1158","dr2",95.2380952,"deep_sea_divers",3,9.375,"turtle","turtle",0
"1159","dr2",95.2380952,"wanderer",27,84.375,"turtle","turtle",0
"1160","dr2",97.6,"wanderer",3,9.375,"unicorn","unicorn",0
"1161","dr2",97.6190476,"arrival_6",2,6.25,"wallet","wallet",0
"1162","dr2",97.4,"wanderer",2,6.25,"walrus","walrus",0
"1163","dr2",95.4545455,"airport",12,37.5,"watch","watch",0
"1164","dr2",95.4545455,"arrival_3",17,53.125,"watch","watch",0
"1165","dr2",95.4545455,"arrival_6",2,6.25,"watch","watch",0
"1166","dr2",98.1,"flowerman",15,46.875,"wheelchair","wheelchair",0
"1167","dr2",95.5,"picture_this",2,6.25,"wolf","wolf",0
"1168","mm",96,"birthday_party_fun",15,46.875,"bat","bat",0
"1169","mm",96,"wanderer",10,31.25,"bat","bat",0
"1170","mm",92,"arrival_4",16,50,"snake","snake",0
"1171","mm",92,"arrival_5",3,9.375,"snake","snake",0
"1172","mm",92,"deep_sea_divers",3,9.375,"snake","snake",0
"1173","mm",92,"escape_from_the_zoo",13,40.625,"snake","snake",0
"1174","mm",92,"make_a_splash",13,40.625,"snake","snake",0
"1175","mm",92,"wanderer",17,53.125,"snake","snake",0
"1176","mm",99,"birthday_party_fun",3,9.375,"tiger","tiger",0
"1177","mm",99,"wanderer",13,40.625,"zebra","zebra",0
"1178","mm",93,"arrival_5",3,9.375,"duck","duck",0
"1179","mm",93,"by_the_lake",2,6.25,"duck","duck",0
"1180","mm",93,"escape_from_the_zoo",3,9.375,"duck","duck",0
"1181","mm",93,"flowerman",3,9.375,"duck","duck",0
"1182","mm",93,"picture_this",3,9.375,"duck","duck",0
"1183","mm",99,"birthday_party_fun",16,50,"penguin","penguin",0
"1184","mm",99,"by_the_lake",10,31.25,"penguin","penguin",0
"1185","mm",99,"escape_from_the_zoo",20,62.5,"penguin","penguin",0
"1186","mm",99,"make_a_splash",11,34.375,"penguin","penguin",0
"1187","mm",83,"arrival_2",2,6.25,"seagull","seagull",0
"1188","mm",83,"wanderer",13,40.625,"seagull","seagull",0
"1189","mm",96,"airport",3,9.375,"arm","arm",0
"1190","mm",96,"arrival_2",17,53.125,"arm","arm",0
"1191","mm",96,"arrival_3",13,40.625,"arm","arm",0
"1192","mm",96,"arrival_4",15,46.875,"arm","arm",0
"1193","mm",96,"arrival_6",3,9.375,"arm","arm",0
"1194","mm",96,"being_a_pirate",2,6.25,"arm","arm",0
"1195","mm",96,"dinosaurs_spacemen_and_ghouls",3,9.375,"arm","arm",0
"1196","mm",96,"exhibit_12",2,6.25,"arm","arm",0
"1197","mm",96,"journey",13,40.625,"arm","arm",0
"1198","mm",96,"return",20,62.5,"arm","arm",0
